Öğr. Gör. Dr. Fatma Tekin,TÜRK DİLİ I,https://ebp.ege.edu.tr/DereceProgramlari/Ders/1/2626/121953/635810/1
Tolga Ayav,Circuits and Electronics,https://ceng.iyte.edu.tr/tr/courses/ceng-215/
Mustafa Özuysal,Sayısal Hesaplama,https://ceng.iyte.edu.tr/tr/courses/ceng-216/
Cansu Özkan,Sayısal Hesaplama,https://ceng.iyte.edu.tr/tr/courses/ceng-216/
Ersin Çine,Sayısal Hesaplama,https://ceng.iyte.edu.tr/tr/courses/ceng-216/
Güliz Akkaya,Sayısal Hesaplama,https://ceng.iyte.edu.tr/tr/courses/ceng-216/
Yalın Baştanlar,Algoritmaların Analiz ve Tasarımı,https://ceng.iyte.edu.tr/tr/courses/ceng-218/
Altuğ Yiğit,Algoritmaların Analiz ve Tasarımı,https://ceng.iyte.edu.tr/tr/courses/ceng-218/
Nuri Furkan Pala,Algoritmaların Analiz ve Tasarımı,https://ceng.iyte.edu.tr/tr/courses/ceng-218/
Yağız Nalçakan,Algoritmaların Analiz ve Tasarımı,https://ceng.iyte.edu.tr/tr/courses/ceng-218/
Nesli Erdoğmuş,Olasılık ve İstatistik,https://ceng.iyte.edu.tr/tr/courses/ceng-222/
Emre Dinçer,Olasılık ve İstatistik,https://ceng.iyte.edu.tr/tr/courses/ceng-222/
Ersin Çine,Olasılık ve İstatistik,https://ceng.iyte.edu.tr/tr/courses/ceng-222/
Yağız Nalçakan,Olasılık ve İstatistik,https://ceng.iyte.edu.tr/tr/courses/ceng-222/
Işıl Öz,Bilgisayar Mimarisi,https://ceng.iyte.edu.tr/tr/courses/ceng-311/
Cüneyt F. Bazlamaçcı,Bilgisayar Ağları,https://ceng.iyte.edu.tr/tr/courses/ceng-312/
Büşra Güvenoğlu,Bilgisayar Ağları,https://ceng.iyte.edu.tr/tr/courses/ceng-312/
Güliz Akkaya,Bilgisayar Ağları,https://ceng.iyte.edu.tr/tr/courses/ceng-312/
Serhat Caner,Bilgisayar Ağları,https://ceng.iyte.edu.tr/tr/courses/ceng-312/
Belgin Ergenç Bostanoğlu,Bilgi Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-315/
Buket Erşahin,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Görkem Kılınç Soylu,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Onur Demirörs,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Dilek Öztürk,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Hüseyin Ünlü,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Samet Tenekeci,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Serhat Caner,Yazılım Mühendisliği,https://ceng.iyte.edu.tr/tr/courses/ceng-316/
Berat Alper Erol,İnsan Bilgisayar Etkileşimi,https://ceng.iyte.edu.tr/tr/courses/ceng-318/
Altuğ Yiğit,İnsan Bilgisayar Etkileşimi,https://ceng.iyte.edu.tr/tr/courses/ceng-318/
Burak Topçu,İnsan Bilgisayar Etkileşimi,https://ceng.iyte.edu.tr/tr/courses/ceng-318/
Cansu Özkan,İnsan Bilgisayar Etkileşimi,https://ceng.iyte.edu.tr/tr/courses/ceng-318/
Emrah İnan,İşletim Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-322/
Altuğ Yiğit,İşletim Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-322/
Burak Topçu,İşletim Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-322/
Ege Yiğit Çelik,İşletim Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-322/
Hüseyin Ünlü,İşletim Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-322/
Görkem Giray,Proje Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-323/
Görkem Kılınç Soylu,Proje Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-323/
Onur Demirörs,Proje Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-323/
Selma Tekir,Stokastik Süreçler,https://ceng.iyte.edu.tr/tr/courses/ceng-381/
Ege Yiğit Çelik,Stokastik Süreçler,https://ceng.iyte.edu.tr/tr/courses/ceng-381/
Samet Tenekeci,Stokastik Süreçler,https://ceng.iyte.edu.tr/tr/courses/ceng-381/
Burak Galip Aslan,Mikroişlemciler,https://ceng.iyte.edu.tr/tr/courses/ceng-384/
Adil Çoban,Mikroişlemciler,https://ceng.iyte.edu.tr/tr/courses/ceng-384/
Didem Genç,Mikroişlemciler,https://ceng.iyte.edu.tr/tr/courses/ceng-384/
,Matematiksel Mantık,https://ceng.iyte.edu.tr/tr/courses/ceng-385/
Berat Alper Erol,Bulanık Mantık Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-386/
Nesli Erdoğmuş,Web Programlama,https://ceng.iyte.edu.tr/tr/courses/ceng-388/
Ege Yiğit Çelik,Web Programlama,https://ceng.iyte.edu.tr/tr/courses/ceng-388/
Yalın Baştanlar,İmge Anlamaya Giriş,https://ceng.iyte.edu.tr/tr/courses/ceng-391/
Buket Erşahin,Yaz Stajı,https://ceng.iyte.edu.tr/tr/courses/ceng-400/
Burak Galip Aslan,Bilgisayar Mühendisliğinde Profesyonellik,https://ceng.iyte.edu.tr/tr/courses/ceng-411/
Tolga Ayav,Bilgi Güvenliği,https://ceng.iyte.edu.tr/tr/courses/ceng-418/
Burak Korcuklu,Bilgi Güvenliği,https://ceng.iyte.edu.tr/tr/courses/ceng-418/
Güliz Akkaya,Bilgi Güvenliği,https://ceng.iyte.edu.tr/tr/courses/ceng-418/
Turgut Kalfaoğlu,Bilgisayar Ağı Programlama,https://ceng.iyte.edu.tr/tr/courses/ceng-421/
Turgut Kalfaoğlu,Bilgisayar Ağı Tasarımı ve Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-422/
Nuri Furkan Pala,Bilgisayar Ağı Tasarımı ve Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-422/
Berat Alper Erol,Gömülü Bilgisayar Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-424/
Adil Çoban,Gömülü Bilgisayar Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-424/
Burak Topçu,Gömülü Bilgisayar Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-424/
Didem Genç,Gömülü Bilgisayar Sistemleri,https://ceng.iyte.edu.tr/tr/courses/ceng-424/
Tuğkan Tuğlular,Yazılım Sistemleri Geliştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-431/
Dilek Öztürk,Yazılım Sistemleri Geliştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-431/
Serhat Caner,Yazılım Sistemleri Geliştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-431/
Belgin Ergenç Bostanoğlu,Veritabanı Yönetim Sistemi Tasarımı ve Gerçekleştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-435/
Büşra Güvenoğlu,Veritabanı Yönetim Sistemi Tasarımı ve Gerçekleştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-435/
Leyla Tekin,Veritabanı Yönetim Sistemi Tasarımı ve Gerçekleştirilmesi,https://ceng.iyte.edu.tr/tr/courses/ceng-435/
Belgin Ergenç Bostanoğlu,Dağıtık Bilgi Yönetimi,https://ceng.iyte.edu.tr/tr/courses/ceng-436/
Işıl Öz,Heterojen Paralel Programlama,https://ceng.iyte.edu.tr/tr/courses/ceng-443/
Işıl Öz,Paralel Programlama Örüntüleri,https://ceng.iyte.edu.tr/tr/courses/ceng-444/
Emre Dinçer,Paralel Programlama Örüntüleri,https://ceng.iyte.edu.tr/tr/courses/ceng-444/
Nesli Erdoğmuş,Artificial Intelligence,https://ceng.iyte.edu.tr/tr/courses/ceng-461/
Yalın Baştanlar,Yapay Öğrenmeye Giriş,https://ceng.iyte.edu.tr/tr/courses/ceng-463/
Buket Erşahin,Metin Madenciliği,https://ceng.iyte.edu.tr/tr/courses/ceng-464/
Damla Oğuz,Veri Yoğun Sistemlerin İlkeleri,https://ceng.iyte.edu.tr/tr/courses/ceng-465/
Serap Şahin,Kriptografi,https://ceng.iyte.edu.tr/tr/courses/ceng-471/
,Bilgisayar Ağı Güvenliği,https://ceng.iyte.edu.tr/tr/courses/ceng-472/
Berat Alper Erol,Davranışsal Robot Bilimi,https://ceng.iyte.edu.tr/tr/courses/ceng-483/
Vedat Akgün,Bilgi Teknolojilerinde Girişimcilik,https://ceng.iyte.edu.tr/tr/courses/ceng-485/
Erdem Taylan,Bilgisayar Grafiğine Giriş,https://ceng.iyte.edu.tr/tr/courses/ceng-487/
Erdem Taylan,Bilgisayar Grafiği,https://ceng.iyte.edu.tr/tr/courses/ceng-488/
"2020 Güz, Dr. Mutlu Beyazıt",COMP 1123 Veri Yapıları I – 6 AKTS,https://ce.yasar.edu.tr/comp-1123-veri-yapilari-i/
"2019 Güz, Dr. Tuncay Ercan",COMP 1123 Veri Yapıları I – 6 AKTS,https://ce.yasar.edu.tr/comp-1123-veri-yapilari-i/
"2020 Bahar, Dr. Sermet Mir",COMP 2215 Nesne Yönelimli Paradigmalar – 7 AKTS,https://ce.yasar.edu.tr/comp-2215-nesne-yonelimli-paradigmalar/
"2019 Bahar, Dr. Çağatay Yücel",COMP 2215 Nesne Yönelimli Paradigmalar – 7 AKTS,https://ce.yasar.edu.tr/comp-2215-nesne-yonelimli-paradigmalar/
"2020 Güz, Dr. Mutlu Beyazıt",COMP 3315 Bilgisayar Organizasyonu – 7 AKTS,https://ce.yasar.edu.tr/comp-3315-bilgisayar-organizasyonu/
"2019 Güz, Dr. Mutlu Beyazıt",COMP 3315 Bilgisayar Organizasyonu – 7 AKTS,https://ce.yasar.edu.tr/comp-3315-bilgisayar-organizasyonu/
"2018 Güz, Dr. Mutlu Beyazıt",COMP 3315 Bilgisayar Organizasyonu – 7 AKTS,https://ce.yasar.edu.tr/comp-3315-bilgisayar-organizasyonu/
"2020 Güz, Dr. Mehmet Ufuk Çağlayan",COMP 3317 Bilgisayar Ağları – 7 AKTS,https://ce.yasar.edu.tr/comp-3317-bilgisayar-aglari/
"2019 Güz, Dr. Tuncay Ercan",COMP 3317 Bilgisayar Ağları – 7 AKTS,https://ce.yasar.edu.tr/comp-3317-bilgisayar-aglari/
"2020 Bahar, Dr. Ahmet Koltuksuz",COMP 3323 İşletim Sistemleri – 6 AKTS,https://ce.yasar.edu.tr/comp-3323-isletim-sistemleri/
"2019 Bahar, Dr. Mehmet Ufuk Çağlayan",COMP 3323 İşletim Sistemleri – 6 AKTS,https://ce.yasar.edu.tr/comp-3323-isletim-sistemleri/
"2020 Bahar, Dr. Hüseyin Hışıl",COMP 3328 Gömülü Sistemler – 7 AKTS,https://ce.yasar.edu.tr/comp-3328-gomulu-sistemler/
"2019 Bahar, Dr. Çağatay Yücel",COMP 3328 Gömülü Sistemler – 7 AKTS,https://ce.yasar.edu.tr/comp-3328-gomulu-sistemler/
"2020 Güz, Dr. Mutlu Beyazıt",COMP 3330 Otomatlar Kuramı – 6 AKTS,https://ce.yasar.edu.tr/comp-3330-otomatlar-kurami/
"2019 Güz, Dr. Mutlu Beyazıt",COMP 3330 Otomatlar Kuramı – 6 AKTS,https://ce.yasar.edu.tr/comp-3330-otomatlar-kurami/
Staj Sonuç Raporu,,https://ce.yasar.edu.tr/staj/
Staj Sunumu,,https://ce.yasar.edu.tr/staj/
2020 Güz,COMP 4910 Mezuniyet Tasarım Projesi I – 8 AKTS,https://ce.yasar.edu.tr/comp-4910-mezuniyet-tasarim-projesi-i/
2019 Güz,COMP 4910 Mezuniyet Tasarım Projesi I – 8 AKTS,https://ce.yasar.edu.tr/comp-4910-mezuniyet-tasarim-projesi-i/
2020 Bahar,COMP 4920 Mezuniyet Tasarım Projesi – 8 AKTS,https://ce.yasar.edu.tr/?page_id=2076&preview=true
2019 Bahar,COMP 4920 Mezuniyet Tasarım Projesi – 8 AKTS,https://ce.yasar.edu.tr/?page_id=2076&preview=true
"2020 Güz, Dr. Umut Avcı, Dr. Atilla Kazançoğlu, Dr. Nejat KUTUP",ECON 3300 Mühendislik Ekonomisine Giriş – 5 AKTS,https://ce.yasar.edu.tr/econ-3300-muhendislik-ekonomisine-giris/
"2019 Güz Dr. Umut Avcı, Dr. Atilla Kazançoğlu",ECON 3300 Mühendislik Ekonomisine Giriş – 5 AKTS,https://ce.yasar.edu.tr/econ-3300-muhendislik-ekonomisine-giris/
"2020 Bahar, Dr. Hüseyin Hışıl",EEE 2110 Sayısal Tasarım – 6 AKTS,https://ce.yasar.edu.tr/eee-2110sayisal-tasarim/
"2019 Bahar, Dr. Hüseyin Hışıl",EEE 2110 Sayısal Tasarım – 6 AKTS,https://ce.yasar.edu.tr/eee-2110sayisal-tasarim/
"2020 Bahar, Dr. Gökhan Demirkıran",EEE 2274 Elektroniğin Temelleri – 6 AKTS,https://ce.yasar.edu.tr/eee-2274elektronigin-temelleri/
"2019 Bahar, Dr. Mustafa Gündüzalp",EEE 2274 Elektroniğin Temelleri – 6 AKTS,https://ce.yasar.edu.tr/eee-2274elektronigin-temelleri/
"2020 Bahar, Dr. Adalet Öner, Nejat Kutup, Dr. Esra Ekinci",ENGR 3450 Proje Yönetimi – 5 AKTS,https://ce.yasar.edu.tr/engr-3450-proje-yonetimi/
"2019 Bahar,",ENGR 3450 Proje Yönetimi – 5 AKTS,https://ce.yasar.edu.tr/engr-3450-proje-yonetimi/
"2020 Güz, Dr.  Cahit Helvacı, Dr. Hacer Şekerci",ENGR 4400 Mühendislik Etiği ve Seminer – 2 AKTS,https://ce.yasar.edu.tr/engr-4400-muhendislik-etigi-ve-seminer/
2019 Güz,ENGR 4400 Mühendislik Etiği ve Seminer – 2 AKTS,https://ce.yasar.edu.tr/engr-4400-muhendislik-etigi-ve-seminer/
"2020 Güz, Dr. Esra DALAN YILDIRIM, Dr. Şahlar Meherrem, Dr. Rafail ALİZADE, Dr. Ahmet YANTIR, Dr. Şule AYAR ÖZBAL",MATH 1131 Analiz I – 7 AKTS,https://ce.yasar.edu.tr/math-1131-analiz-i/
"2019 Güz, Dr. Esra DALAN YILDIRIM, Dr. Şahlar Meherrem, Dr. Rafail ALİZADE, Dr. Ahmet YANTIR, Dr. Şule AYAR ÖZBAL",MATH 1131 Analiz I – 7 AKTS,https://ce.yasar.edu.tr/math-1131-analiz-i/
"2020 Bahar, Dr. Esra DALAN YILDIRIM, Dr. Şahlar Meherrem, Dr. Rafail ALİZADE, Dr. Ahmet YANTIR, Dr. Şule AYAR ÖZBAL",MATH 1132 Analiz II – 7 AKTS,https://ce.yasar.edu.tr/math-1132-analiz-ii/
"2019 Bahar, Dr. Esra DALAN YILDIRIM, Dr. Şahlar Meherrem, Dr. Rafail ALİZADE, Dr. Ahmet YANTIR, Dr. Şule AYAR ÖZBAL",MATH 1132 Analiz II – 7 AKTS,https://ce.yasar.edu.tr/math-1132-analiz-ii/
"2020 Bahar, Dr. Kazım Erdoğdu, Dr. Selin Duruk",MATH 1202 Ayrık Hesaplama Yapıları – 6 AKTS,https://ce.yasar.edu.tr/math-1202-ayrik-hesaplama-yapilari/
"2019 Güz, Dr. Kazım Erdoğdu",MATH 1202 Ayrık Hesaplama Yapıları – 6 AKTS,https://ce.yasar.edu.tr/math-1202-ayrik-hesaplama-yapilari/
"2020 Güz, Dr. Şaban Eren",MATH 2240 Mühendisler İçin Olasılık ve İstatistik – 7 AKTS,https://ce.yasar.edu.tr/math-2240-muhendisler-icin-olasilik-ve-istatistik/
"2019 Güz, Dr. Şaban Eren",MATH 2240 Mühendisler İçin Olasılık ve İstatistik – 7 AKTS,https://ce.yasar.edu.tr/math-2240-muhendisler-icin-olasilik-ve-istatistik/
"2020 Bahar, Dr. Refet Polat",MATH 2250 Uygulamalı Doğrusal Cebir – 7 AKTS,https://ce.yasar.edu.tr/math-2250-uygulamali-dogrusal-cebir/
"2019 Bahar, Dr. Refet Polat",MATH 2250 Uygulamalı Doğrusal Cebir – 7 AKTS,https://ce.yasar.edu.tr/math-2250-uygulamali-dogrusal-cebir/
"2020 Bahar, Dr. Özhan Ünverdi,",PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
"Dr. Mustafa Seçmen,",PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
Dr. Dilek Kuralı Erdemli,PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
"2019 Güz, Dr. Özhan Ünverdi,",PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
Dr. Dilek Kuralı Erdemli,PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
"2020 Güz, Dr. Dindar Öz, Dr. Mutlu Beyazıt",SE 1105 Programlama ve Problem Çözme I- 6 AKTS,https://ce.yasar.edu.tr/se-1105-programlama-ve-problem-cozme-i/
"2019 Güz, Dr. Dindar Öz, Dr. Mutlu Beyazıt",SE 1105 Programlama ve Problem Çözme I- 6 AKTS,https://ce.yasar.edu.tr/se-1105-programlama-ve-problem-cozme-i/
"2020 Güz, Dr. Tuncay Ercan",SE 2222 Veri Tabanı Sistemleri – 7 AKTS,https://ce.yasar.edu.tr/se-2222-veri-tabani-sistemleri/
"2019 Güz, Dr. İbrahim Zincir",SE 2222 Veri Tabanı Sistemleri – 7 AKTS,https://ce.yasar.edu.tr/se-2222-veri-tabani-sistemleri/
"2020 Güz, Dr. Ahmet Koltuksuz",SE 2228 Algoritma Analizi ve Tasarımı – 6 AKTS,https://ce.yasar.edu.tr/se-2228-algoritma-analizi-ve-tasarimi/
"2019 Güz, Dr. Ahmet Koltuksuz",SE 2228 Algoritma Analizi ve Tasarımı – 6 AKTS,https://ce.yasar.edu.tr/se-2228-algoritma-analizi-ve-tasarimi/
"2020 Bahar, Dr. Tuncay Ercan",SE 3304 Yazılım Mühendisliğine Giriş – 6 AKTS,https://ce.yasar.edu.tr/se-3304-yazilim-muhendisligine-giris/
"2019 Güz, Dr. İbrahim Zincir",SE 3304 Yazılım Mühendisliğine Giriş – 6 AKTS,https://ce.yasar.edu.tr/se-3304-yazilim-muhendisligine-giris/
